NAME,GEOIDFQ,SUMLEVEL,open_year,fuel_type_code,count
Newark Township,0700000US390895405499999,070,2017,BD,0
Newark Township,0700000US390895405499999,070,2018,BD,0
Newark Township,0700000US390895405499999,070,2019,BD,0
Newark Township,0700000US390895405499999,070,2020,BD,0
Newark Township,0700000US390895405499999,070,2021,BD,0
Newark Township,0700000US390895405499999,070,2022,BD,0
Newark Township,0700000US390895405499999,070,2023,BD,0
Newark Township,0700000US390895405499999,070,2024,BD,0
Newark Township,0700000US390895405499999,070,2025,BD,0
Obetz City,1600000US3957862,160,1999,BD,0
Obetz City,1600000US3957862,160,2000,BD,0
Obetz City,1600000US3957862,160,2001,BD,0
Obetz City,1600000US3957862,160,2002,BD,0
Obetz City,1600000US3957862,160,2003,BD,0
Obetz City,1600000US3957862,160,2004,BD,0
Obetz City,1600000US3957862,160,2005,BD,0
Obetz City,1600000US3957862,160,2006,BD,0
Obetz City,1600000US3957862,160,2007,BD,0
Obetz City,1600000US3957862,160,2008,BD,0
Obetz City,1600000US3957862,160,2009,BD,0
Obetz City,1600000US3957862,160,2010,BD,0
Obetz City,1600000US3957862,160,2011,BD,0
Obetz City,1600000US3957862,160,2012,BD,0
Obetz City,1600000US3957862,160,2013,BD,0
Obetz City,1600000US3957862,160,2014,BD,0
Obetz City,1600000US3957862,160,2015,BD,0
Obetz City,1600000US3957862,160,2016,BD,0
Obetz City,1600000US3957862,160,2017,BD,0
Obetz City,1600000US3957862,160,2018,BD,0
Obetz City,1600000US3957862,160,2019,BD,0
Obetz City,1600000US3957862,160,2020,BD,0
Obetz City,1600000US3957862,160,2021,BD,0
Obetz City,1600000US3957862,160,2022,BD,0
Obetz City,1600000US3957862,160,2023,BD,0
Obetz City,1600000US3957862,160,2024,BD,0
Obetz City,1600000US3957862,160,2025,BD,0
Octa Village,1600000US3957918,160,1999,BD,0
Octa Village,1600000US3957918,160,2000,BD,0
Octa Village,1600000US3957918,160,2001,BD,0
Octa Village,1600000US3957918,160,2002,BD,0
Octa Village,1600000US3957918,160,2003,BD,0
Octa Village,1600000US3957918,160,2004,BD,0
Octa Village,1600000US3957918,160,2005,BD,0
Octa Village,1600000US3957918,160,2006,BD,0
Octa Village,1600000US3957918,160,2007,BD,0
Octa Village,1600000US3957918,160,2008,BD,0
Octa Village,1600000US3957918,160,2009,BD,0
Octa Village,1600000US3957918,160,2010,BD,0
Octa Village,1600000US3957918,160,2011,BD,0
Octa Village,1600000US3957918,160,2012,BD,0
Octa Village,1600000US3957918,160,2013,BD,0
Octa Village,1600000US3957918,160,2014,BD,0
Octa Village,1600000US3957918,160,2015,BD,0
Octa Village,1600000US3957918,160,2016,BD,0
Octa Village,1600000US3957918,160,2017,BD,0
Octa Village,1600000US3957918,160,2018,BD,0
Octa Village,1600000US3957918,160,2019,BD,0
Octa Village,1600000US3957918,160,2020,BD,0
Octa Village,1600000US3957918,160,2021,BD,0
Octa Village,1600000US3957918,160,2022,BD,0
Octa Village,1600000US3957918,160,2023,BD,0
Octa Village,1600000US3957918,160,2024,BD,0
Octa Village,1600000US3957918,160,2025,BD,0
Orange Township,0700000US390415861899999,070,1999,BD,0
Orange Township,0700000US390415861899999,070,2000,BD,0
Orange Township,0700000US390415861899999,070,2001,BD,0
Orange Township,0700000US390415861899999,070,2002,BD,0
Orange Township,0700000US390415861899999,070,2003,BD,0
Orange Township,0700000US390415861899999,070,2004,BD,0
Orange Township,0700000US390415861899999,070,2005,BD,0
Orange Township,0700000US390415861899999,070,2006,BD,0
Orange Township,0700000US390415861899999,070,2007,BD,0
Orange Township,0700000US390415861899999,070,2008,BD,0
Orange Township,0700000US390415861899999,070,2009,BD,0
Orange Township,0700000US390415861899999,070,2010,BD,0
Orange Township,0700000US390415861899999,070,2011,BD,0
Orange Township,0700000US390415861899999,070,2012,BD,0
Orange Township,0700000US390415861899999,070,2013,BD,0
Orange Township,0700000US390415861899999,070,2014,BD,0
Orange Township,0700000US390415861899999,070,2015,BD,0
Orange Township,0700000US390415861899999,070,2016,BD,0
Orange Township,0700000US390415861899999,070,2017,BD,0
Orange Township,0700000US390415861899999,070,2018,BD,0
Orange Township,0700000US390415861899999,070,2019,BD,0
Orange Township,0700000US390415861899999,070,2020,BD,0
Orange Township,0700000US390415861899999,070,2021,BD,0
Orange Township,0700000US390415861899999,070,2022,BD,0
Orange Township,0700000US390415861899999,070,2023,BD,0
Orange Township,0700000US390415861899999,070,2024,BD,0
Orange Township,0700000US390415861899999,070,2025,BD,0
Pataskala City,1600000US3961112,160,1999,BD,0
Pataskala City,1600000US3961112,160,2000,BD,0
Pataskala City,1600000US3961112,160,2001,BD,0
Pataskala City,1600000US3961112,160,2002,BD,0
Pataskala City,1600000US3961112,160,2003,BD,0
Pataskala City,1600000US3961112,160,2004,BD,0
Pataskala City,1600000US3961112,160,2005,BD,0
Pataskala City,1600000US3961112,160,2006,BD,0
Pataskala City,1600000US3961112,160,2007,BD,0
Pataskala City,1600000US3961112,160,2008,BD,0
Pataskala City,1600000US3961112,160,2009,BD,0
Pataskala City,1600000US3961112,160,2010,BD,0
Pataskala City,1600000US3961112,160,2011,BD,0
Pataskala City,1600000US3961112,160,2012,BD,0
Pataskala City,1600000US3961112,160,2013,BD,0
Pataskala City,1600000US3961112,160,2014,BD,0
Pataskala City,1600000US3961112,160,2015,BD,0
Pataskala City,1600000US3961112,160,2016,BD,0
Pataskala City,1600000US3961112,160,2017,BD,0
Pataskala City,1600000US3961112,160,2018,BD,0
Pataskala City,1600000US3961112,160,2019,BD,0
Pataskala City,1600000US3961112,160,2020,BD,0
Pataskala City,1600000US3961112,160,2021,BD,0
Pataskala City,1600000US3961112,160,2022,BD,0
Pataskala City,1600000US3961112,160,2023,BD,0
Pataskala City,1600000US3961112,160,2024,BD,0
Pataskala City,1600000US3961112,160,2025,BD,0
Perry Township,0700000US390916193899999,070,1999,BD,0
Perry Township,0700000US390916193899999,070,2000,BD,0
Perry Township,0700000US390916193899999,070,2001,BD,0
Perry Township,0700000US390916193899999,070,2002,BD,0
Perry Township,0700000US390916193899999,070,2003,BD,0
Perry Township,0700000US390916193899999,070,2004,BD,0
Perry Township,0700000US390916193899999,070,2005,BD,0
Perry Township,0700000US390916193899999,070,2006,BD,0
Perry Township,0700000US390916193899999,070,2007,BD,0
Perry Township,0700000US390916193899999,070,2008,BD,0
Perry Township,0700000US390916193899999,070,2009,BD,0
Perry Township,0700000US390916193899999,070,2010,BD,0
Perry Township,0700000US390916193899999,070,2011,BD,0
Perry Township,0700000US390916193899999,070,2012,BD,0
Perry Township,0700000US390916193899999,070,2013,BD,0
Perry Township,0700000US390916193899999,070,2014,BD,0
Perry Township,0700000US390916193899999,070,2015,BD,0
Perry Township,0700000US390916193899999,070,2016,BD,0
Perry Township,0700000US390916193899999,070,2017,BD,0
Perry Township,0700000US390916193899999,070,2018,BD,0
Perry Township,0700000US390916193899999,070,2019,BD,0
Perry Township,0700000US390916193899999,070,2020,BD,0
Perry Township,0700000US390916193899999,070,2021,BD,0
Perry Township,0700000US390916193899999,070,2022,BD,0
Perry Township,0700000US390916193899999,070,2023,BD,0
Perry Township,0700000US390916193899999,070,2024,BD,0
Perry Township,0700000US390916193899999,070,2025,BD,0
Pickerington City,1600000US3962498,160,1999,BD,0
Pickerington City,1600000US3962498,160,2000,BD,0
Pickerington City,1600000US3962498,160,2001,BD,0
Pickerington City,1600000US3962498,160,2002,BD,0
Pickerington City,1600000US3962498,160,2003,BD,0
Pickerington City,1600000US3962498,160,2004,BD,0
Pickerington City,1600000US3962498,160,2005,BD,0
Pickerington City,1600000US3962498,160,2006,BD,0
Pickerington City,1600000US3962498,160,2007,BD,0
Pickerington City,1600000US3962498,160,2008,BD,0
Pickerington City,1600000US3962498,160,2009,BD,0
Pickerington City,1600000US3962498,160,2010,BD,0
Pickerington City,1600000US3962498,160,2011,BD,0
Pickerington City,1600000US3962498,160,2012,BD,0
Pickerington City,1600000US3962498,160,2013,BD,0
Pickerington City,1600000US3962498,160,2014,BD,0
Pickerington City,1600000US3962498,160,2015,BD,0
Pickerington City,1600000US3962498,160,2016,BD,0
Pickerington City,1600000US3962498,160,2017,BD,0
Pickerington City,1600000US3962498,160,2018,BD,0
Pickerington City,1600000US3962498,160,2019,BD,0
Pickerington City,1600000US3962498,160,2020,BD,0
Pickerington City,1600000US3962498,160,2021,BD,0
Pickerington City,1600000US3962498,160,2022,BD,0
Pickerington City,1600000US3962498,160,2023,BD,0
Pickerington City,1600000US3962498,160,2024,BD,0
Pickerington City,1600000US3962498,160,2025,BD,0
Powell City,1600000US3964486,160,1999,BD,0
Powell City,1600000US3964486,160,2000,BD,0
Powell City,1600000US3964486,160,2001,BD,0
Powell City,1600000US3964486,160,2002,BD,0
Powell City,1600000US3964486,160,2003,BD,0
Powell City,1600000US3964486,160,2004,BD,0
Powell City,1600000US3964486,160,2005,BD,0
Powell City,1600000US3964486,160,2006,BD,0
Powell City,1600000US3964486,160,2007,BD,0
Powell City,1600000US3964486,160,2008,BD,0
Powell City,1600000US3964486,160,2009,BD,0
Powell City,1600000US3964486,160,2010,BD,0
Powell City,1600000US3964486,160,2011,BD,0
Powell City,1600000US3964486,160,2012,BD,0
Powell City,1600000US3964486,160,2013,BD,0
Powell City,1600000US3964486,160,2014,BD,0
Powell City,1600000US3964486,160,2015,BD,0
Powell City,1600000US3964486,160,2016,BD,0
Powell City,1600000US3964486,160,2017,BD,0
Powell City,1600000US3964486,160,2018,BD,0
Powell City,1600000US3964486,160,2019,BD,0
Powell City,1600000US3964486,160,2020,BD,0
Powell City,1600000US3964486,160,2021,BD,0
Powell City,1600000US3964486,160,2022,BD,0
Powell City,1600000US3964486,160,2023,BD,0
Powell City,1600000US3964486,160,2024,BD,0
Powell City,1600000US3964486,160,2025,BD,0
Reynoldsburg City,1600000US3966390,160,1999,BD,0
Reynoldsburg City,1600000US3966390,160,2000,BD,0
Reynoldsburg City,1600000US3966390,160,2001,BD,0
Reynoldsburg City,1600000US3966390,160,2002,BD,0
Reynoldsburg City,1600000US3966390,160,2003,BD,0
Reynoldsburg City,1600000US3966390,160,2004,BD,0
Reynoldsburg City,1600000US3966390,160,2005,BD,0
Reynoldsburg City,1600000US3966390,160,2006,BD,0
Reynoldsburg City,1600000US3966390,160,2007,BD,0
Reynoldsburg City,1600000US3966390,160,2008,BD,0
Reynoldsburg City,1600000US3966390,160,2009,BD,0
Reynoldsburg City,1600000US3966390,160,2010,BD,0
Reynoldsburg City,1600000US3966390,160,2011,BD,0
Reynoldsburg City,1600000US3966390,160,2012,BD,0
Reynoldsburg City,1600000US3966390,160,2013,BD,0
Reynoldsburg City,1600000US3966390,160,2014,BD,0
Reynoldsburg City,1600000US3966390,160,2015,BD,0
Reynoldsburg City,1600000US3966390,160,2016,BD,0
Reynoldsburg City,1600000US3966390,160,2017,BD,0
Reynoldsburg City,1600000US3966390,160,2018,BD,0
Reynoldsburg City,1600000US3966390,160,2019,BD,0
Reynoldsburg City,1600000US3966390,160,2020,BD,0
Reynoldsburg City,1600000US3966390,160,2021,BD,0
Reynoldsburg City,1600000US3966390,160,2022,BD,0
Reynoldsburg City,1600000US3966390,160,2023,BD,0
Reynoldsburg City,1600000US3966390,160,2024,BD,0
Reynoldsburg City,1600000US3966390,160,2025,BD,0
Somerset Village,1600000US3972977,160,1999,BD,0
Somerset Village,1600000US3972977,160,2000,BD,0
Somerset Village,1600000US3972977,160,2001,BD,0
Somerset Village,1600000US3972977,160,2002,BD,0
Somerset Village,1600000US3972977,160,2003,BD,0
Somerset Village,1600000US3972977,160,2004,BD,0
Somerset Village,1600000US3972977,160,2005,BD,0
Somerset Village,1600000US3972977,160,2006,BD,0
Somerset Village,1600000US3972977,160,2007,BD,0
Somerset Village,1600000US3972977,160,2008,BD,0
Somerset Village,1600000US3972977,160,2009,BD,0
Somerset Village,1600000US3972977,160,2010,BD,0
Somerset Village,1600000US3972977,160,2011,BD,0
Somerset Village,1600000US3972977,160,2012,BD,0
Somerset Village,1600000US3972977,160,2013,BD,0
Somerset Village,1600000US3972977,160,2014,BD,0
Somerset Village,1600000US3972977,160,2015,BD,0
Somerset Village,1600000US3972977,160,2016,BD,0
Somerset Village,1600000US3972977,160,2017,BD,0
Somerset Village,1600000US3972977,160,2018,BD,0
Somerset Village,1600000US3972977,160,2019,BD,0
Somerset Village,1600000US3972977,160,2020,BD,0
Somerset Village,1600000US3972977,160,2021,BD,0
Somerset Village,1600000US3972977,160,2022,BD,0
Somerset Village,1600000US3972977,160,2023,BD,0
Somerset Village,1600000US3972977,160,2024,BD,0
Somerset Village,1600000US3972977,160,2025,BD,0
Sunbury City,1600000US3975602,160,1999,BD,0
Sunbury City,1600000US3975602,160,2000,BD,0
Sunbury City,1600000US3975602,160,2001,BD,0
Sunbury City,1600000US3975602,160,2002,BD,0
Sunbury City,1600000US3975602,160,2003,BD,0
Sunbury City,1600000US3975602,160,2004,BD,0
Sunbury City,1600000US3975602,160,2005,BD,0
Sunbury City,1600000US3975602,160,2006,BD,0
Sunbury City,1600000US3975602,160,2007,BD,0
Sunbury City,1600000US3975602,160,2008,BD,0
Sunbury City,1600000US3975602,160,2009,BD,0
Sunbury City,1600000US3975602,160,2010,BD,0
Sunbury City,1600000US3975602,160,2011,BD,0
Sunbury City,1600000US3975602,160,2012,BD,0
Sunbury City,1600000US3975602,160,2013,BD,0
Sunbury City,1600000US3975602,160,2014,BD,0
Sunbury City,1600000US3975602,160,2015,BD,0
Sunbury City,1600000US3975602,160,2016,BD,0
Sunbury City,1600000US3975602,160,2017,BD,0
Sunbury City,1600000US3975602,160,2018,BD,0
Sunbury City,1600000US3975602,160,2019,BD,0
Sunbury City,1600000US3975602,160,2020,BD,0
Sunbury City,1600000US3975602,160,2021,BD,0
Sunbury City,1600000US3975602,160,2022,BD,0
Sunbury City,1600000US3975602,160,2023,BD,0
Sunbury City,1600000US3975602,160,2024,BD,0
Sunbury City,1600000US3975602,160,2025,BD,0
Union Township,0700000US391417854099999,070,1999,BD,0
Union Township,0700000US390897840099999,070,1999,BD,0
Union Township,0700000US391417854099999,070,2000,BD,0
Union Township,0700000US390897840099999,070,2000,BD,0
Union Township,0700000US391417854099999,070,2001,BD,0
Union Township,0700000US390897840099999,070,2001,BD,0
Union Township,0700000US391417854099999,070,2002,BD,0
Union Township,0700000US390897840099999,070,2002,BD,0
Union Township,0700000US391417854099999,070,2003,BD,0
Union Township,0700000US390897840099999,070,2003,BD,0
Union Township,0700000US391417854099999,070,2004,BD,0
Union Township,0700000US390897840099999,070,2004,BD,0
Union Township,0700000US391417854099999,070,2005,BD,0
Union Township,0700000US390897840099999,070,2005,BD,0
Union Township,0700000US391417854099999,070,2006,BD,0
Union Township,0700000US390897840099999,070,2006,BD,0
Union Township,0700000US391417854099999,070,2007,BD,0
Union Township,0700000US390897840099999,070,2007,BD,0
Union Township,0700000US391417854099999,070,2008,BD,0
Union Township,0700000US390897840099999,070,2008,BD,0
Union Township,0700000US391417854099999,070,2009,BD,0
Union Township,0700000US390897840099999,070,2009,BD,0
Union Township,0700000US391417854099999,070,2010,BD,0
Union Township,0700000US390897840099999,070,2010,BD,0
Union Township,0700000US391417854099999,070,2011,BD,0
Union Township,0700000US390897840099999,070,2011,BD,0
Union Township,0700000US391417854099999,070,2012,BD,0
Union Township,0700000US390897840099999,070,2012,BD,0
Union Township,0700000US391417854099999,070,2013,BD,0
Union Township,0700000US390897840099999,070,2013,BD,0
Union Township,0700000US391417854099999,070,2014,BD,0
Union Township,0700000US390897840099999,070,2014,BD,0
Union Township,0700000US391417854099999,070,2015,BD,0
Union Township,0700000US390897840099999,070,2015,BD,0
Union Township,0700000US391417854099999,070,2016,BD,0
Union Township,0700000US390897840099999,070,2016,BD,0
Union Township,0700000US391417854099999,070,2017,BD,0
Union Township,0700000US390897840099999,070,2017,BD,0
Union Township,0700000US391417854099999,070,2018,BD,0
Union Township,0700000US390897840099999,070,2018,BD,0
Union Township,0700000US391417854099999,070,2019,BD,0
Union Township,0700000US390897840099999,070,2019,BD,0
Union Township,0700000US391417854099999,070,2020,BD,0
Union Township,0700000US390897840099999,070,2020,BD,0
Union Township,0700000US391417854099999,070,2021,BD,0
Union Township,0700000US390897840099999,070,2021,BD,0
Union Township,0700000US391417854099999,070,2022,BD,0
Union Township,0700000US390897840099999,070,2022,BD,0
Union Township,0700000US391417854099999,070,2023,BD,0
Union Township,0700000US390897840099999,070,2023,BD,0
Union Township,0700000US391417854099999,070,2024,BD,0
Union Township,0700000US390897840099999,070,2024,BD,0
Union Township,0700000US391417854099999,070,2025,BD,0
Union Township,0700000US390897840099999,070,2025,BD,0
Upper Arlington City,1600000US3979002,160,1999,BD,0
Upper Arlington City,1600000US3979002,160,2000,BD,0
Upper Arlington City,1600000US3979002,160,2001,BD,0
Upper Arlington City,1600000US3979002,160,2002,BD,0
Upper Arlington City,1600000US3979002,160,2003,BD,0
Upper Arlington City,1600000US3979002,160,2004,BD,0
Upper Arlington City,1600000US3979002,160,2005,BD,0
Upper Arlington City,1600000US3979002,160,2006,BD,0
Upper Arlington City,1600000US3979002,160,2007,BD,0
Upper Arlington City,1600000US3979002,160,2008,BD,0
Upper Arlington City,1600000US3979002,160,2009,BD,0
Upper Arlington City,1600000US3979002,160,2010,BD,0
Upper Arlington City,1600000US3979002,160,2011,BD,0
Upper Arlington City,1600000US3979002,160,2012,BD,0
Upper Arlington City,1600000US3979002,160,2013,BD,0
Upper Arlington City,1600000US3979002,160,2014,BD,0
Upper Arlington City,1600000US3979002,160,2015,BD,0
Upper Arlington City,1600000US3979002,160,2016,BD,0
Upper Arlington City,1600000US3979002,160,2017,BD,0
Upper Arlington City,1600000US3979002,160,2018,BD,0
Upper Arlington City,1600000US3979002,160,2019,BD,0
Upper Arlington City,1600000US3979002,160,2020,BD,0
Upper Arlington City,1600000US3979002,160,2021,BD,0
Upper Arlington City,1600000US3979002,160,2022,BD,0
Upper Arlington City,1600000US3979002,160,2023,BD,0
Upper Arlington City,1600000US3979002,160,2024,BD,0
Upper Arlington City,1600000US3979002,160,2025,BD,0
Washington Court House City,1600000US3981718,160,1999,BD,0
Washington Court House City,1600000US3981718,160,2000,BD,0
Washington Court House City,1600000US3981718,160,2001,BD,0
Washington Court House City,1600000US3981718,160,2002,BD,0
Washington Court House City,1600000US3981718,160,2003,BD,0
Washington Court House City,1600000US3981718,160,2004,BD,0
Washington Court House City,1600000US3981718,160,2005,BD,0
Washington Court House City,1600000US3981718,160,2006,BD,0
Washington Court House City,1600000US3981718,160,2007,BD,0
Washington Court House City,1600000US3981718,160,2008,BD,0
Washington Court House City,1600000US3981718,160,2009,BD,0
Washington Court House City,1600000US3981718,160,2010,BD,0
Washington Court House City,1600000US3981718,160,2011,BD,0
Washington Court House City,1600000US3981718,160,2012,BD,0
Washington Court House City,1600000US3981718,160,2013,BD,0
Washington Court House City,1600000US3981718,160,2014,BD,0
Washington Court House City,1600000US3981718,160,2015,BD,0
Washington Court House City,1600000US3981718,160,2016,BD,0
Washington Court House City,1600000US3981718,160,2017,BD,0
Washington Court House City,1600000US3981718,160,2018,BD,0
Washington Court House City,1600000US3981718,160,2019,BD,0
Washington Court House City,1600000US3981718,160,2020,BD,0
Washington Court House City,1600000US3981718,160,2021,BD,0
Washington Court House City,1600000US3981718,160,2022,BD,0
Washington Court House City,1600000US3981718,160,2023,BD,0
Washington Court House City,1600000US3981718,160,2024,BD,0
Washington Court House City,1600000US3981718,160,2025,BD,0
Washington Township,0700000US390918142499999,070,1999,BD,0
Washington Township,0700000US390738135499999,070,1999,BD,0
Washington Township,0700000US390918142499999,070,2000,BD,0
Washington Township,0700000US390738135499999,070,2000,BD,0
Washington Township,0700000US390918142499999,070,2001,BD,0
Washington Township,0700000US390738135499999,070,2001,BD,0
Washington Township,0700000US390918142499999,070,2002,BD,0
Washington Township,0700000US390738135499999,070,2002,BD,0
Washington Township,0700000US390918142499999,070,2003,BD,0
Washington Township,0700000US390738135499999,070,2003,BD,0
Washington Township,0700000US390918142499999,070,2004,BD,0
Washington Township,0700000US390738135499999,070,2004,BD,0
Washington Township,0700000US390918142499999,070,2005,BD,0
Washington Township,0700000US390738135499999,070,2005,BD,0
Washington Township,0700000US390918142499999,070,2006,BD,0
Washington Township,0700000US390738135499999,070,2006,BD,0
Washington Township,0700000US390918142499999,070,2007,BD,0
Washington Township,0700000US390738135499999,070,2007,BD,0
Washington Township,0700000US390918142499999,070,2008,BD,0
Washington Township,0700000US390738135499999,070,2008,BD,0
Washington Township,0700000US390918142499999,070,2009,BD,0
Washington Township,0700000US390738135499999,070,2009,BD,0
Washington Township,0700000US390918142499999,070,2010,BD,0
Washington Township,0700000US390738135499999,070,2010,BD,0
Washington Township,0700000US390918142499999,070,2011,BD,0
Washington Township,0700000US390738135499999,070,2011,BD,0
Washington Township,0700000US390918142499999,070,2012,BD,0
Washington Township,0700000US390738135499999,070,2012,BD,0
Washington Township,0700000US390918142499999,070,2013,BD,0
Washington Township,0700000US390738135499999,070,2013,BD,0
Washington Township,0700000US390918142499999,070,2014,BD,0
Washington Township,0700000US390738135499999,070,2014,BD,0
Washington Township,0700000US390918142499999,070,2015,BD,0
Washington Township,0700000US390738135499999,070,2015,BD,0
Washington Township,0700000US390918142499999,070,2016,BD,0
Washington Township,0700000US390738135499999,070,2016,BD,0
Washington Township,0700000US390918142499999,070,2017,BD,0
Washington Township,0700000US390738135499999,070,2017,BD,0
Washington Township,0700000US390918142499999,070,2018,BD,0
Washington Township,0700000US390738135499999,070,2018,BD,0
Washington Township,0700000US390918142499999,070,2019,BD,0
Washington Township,0700000US390738135499999,070,2019,BD,0
Washington Township,0700000US390918142499999,070,2020,BD,0
Washington Township,0700000US390738135499999,070,2020,BD,0
Washington Township,0700000US390918142499999,070,2021,BD,0
Washington Township,0700000US390738135499999,070,2021,BD,0
Washington Township,0700000US390918142499999,070,2022,BD,0
Washington Township,0700000US390738135499999,070,2022,BD,0
Washington Township,0700000US390918142499999,070,2023,BD,0
Washington Township,0700000US390738135499999,070,2023,BD,0
Washington Township,0700000US390918142499999,070,2024,BD,0
Washington Township,0700000US390738135499999,070,2024,BD,0
Washington Township,0700000US390918142499999,070,2025,BD,0
Washington Township,0700000US390738135499999,070,2025,BD,0
Wayne Township,0700000US390838219499999,070,1999,BD,0
Wayne Township,0700000US390838219499999,070,2000,BD,0
Wayne Township,0700000US390838219499999,070,2001,BD,0
Wayne Township,0700000US390838219499999,070,2002,BD,0
Wayne Township,0700000US390838219499999,070,2003,BD,0
Wayne Township,0700000US390838219499999,070,2004,BD,0
Wayne Township,0700000US390838219499999,070,2005,BD,0
Wayne Township,0700000US390838219499999,070,2006,BD,0
Wayne Township,0700000US390838219499999,070,2007,BD,0
Wayne Township,0700000US390838219499999,070,2008,BD,0
Wayne Township,0700000US390838219499999,070,2009,BD,0
Wayne Township,0700000US390838219499999,070,2010,BD,0
Wayne Township,0700000US390838219499999,070,2011,BD,0
Wayne Township,0700000US390838219499999,070,2012,BD,0
Wayne Township,0700000US390838219499999,070,2013,BD,0
Wayne Township,0700000US390838219499999,070,2014,BD,0
Wayne Township,0700000US390838219499999,070,2015,BD,0
Wayne Township,0700000US390838219499999,070,2016,BD,0
Wayne Township,0700000US390838219499999,070,2017,BD,0
Wayne Township,0700000US390838219499999,070,2018,BD,0
Wayne Township,0700000US390838219499999,070,2019,BD,0
Wayne Township,0700000US390838219499999,070,2020,BD,0
Wayne Township,0700000US390838219499999,070,2021,BD,0
Wayne Township,0700000US390838219499999,070,2022,BD,0
Wayne Township,0700000US390838219499999,070,2023,BD,0
Wayne Township,0700000US390838219499999,070,2024,BD,0
Wayne Township,0700000US390838219499999,070,2025,BD,0
West Jefferson Village,1600000US3983580,160,1999,BD,0
West Jefferson Village,1600000US3983580,160,2000,BD,0
West Jefferson Village,1600000US3983580,160,2001,BD,0
West Jefferson Village,1600000US3983580,160,2002,BD,0
West Jefferson Village,1600000US3983580,160,2003,BD,0
West Jefferson Village,1600000US3983580,160,2004,BD,0
West Jefferson Village,1600000US3983580,160,2005,BD,0
West Jefferson Village,1600000US3983580,160,2006,BD,0
West Jefferson Village,1600000US3983580,160,2007,BD,0
West Jefferson Village,1600000US3983580,160,2008,BD,0
West Jefferson Village,1600000US3983580,160,2009,BD,0
West Jefferson Village,1600000US3983580,160,2010,BD,0
West Jefferson Village,1600000US3983580,160,2011,BD,0
West Jefferson Village,1600000US3983580,160,2012,BD,0
West Jefferson Village,1600000US3983580,160,2013,BD,0
West Jefferson Village,1600000US3983580,160,2014,BD,0
West Jefferson Village,1600000US3983580,160,2015,BD,0
West Jefferson Village,1600000US3983580,160,2016,BD,0
West Jefferson Village,1600000US3983580,160,2017,BD,0
West Jefferson Village,1600000US3983580,160,2018,BD,0
West Jefferson Village,1600000US3983580,160,2019,BD,0
West Jefferson Village,1600000US3983580,160,2020,BD,0
West Jefferson Village,1600000US3983580,160,2021,BD,0
West Jefferson Village,1600000US3983580,160,2022,BD,0
West Jefferson Village,1600000US3983580,160,2023,BD,0
West Jefferson Village,1600000US3983580,160,2024,BD,0
West Jefferson Village,1600000US3983580,160,2025,BD,0
Westerville City,1600000US3983342,160,1999,BD,0
Westerville City,1600000US3983342,160,2000,BD,0
Westerville City,1600000US3983342,160,2001,BD,0
Westerville City,1600000US3983342,160,2002,BD,0
Westerville City,1600000US3983342,160,2003,BD,0
Westerville City,1600000US3983342,160,2004,BD,0
Westerville City,1600000US3983342,160,2005,BD,0
Westerville City,1600000US3983342,160,2006,BD,0
Westerville City,1600000US3983342,160,2007,BD,0
Westerville City,1600000US3983342,160,2008,BD,0
Westerville City,1600000US3983342,160,2009,BD,0
Westerville City,1600000US3983342,160,2010,BD,0
Westerville City,1600000US3983342,160,2011,BD,0
Westerville City,1600000US3983342,160,2012,BD,0
Westerville City,1600000US3983342,160,2013,BD,0
Westerville City,1600000US3983342,160,2014,BD,0
Westerville City,1600000US3983342,160,2015,BD,0
Westerville City,1600000US3983342,160,2016,BD,0
Westerville City,1600000US3983342,160,2017,BD,0
Westerville City,1600000US3983342,160,2018,BD,0
Westerville City,1600000US3983342,160,2019,BD,0
Westerville City,1600000US3983342,160,2020,BD,0
Westerville City,1600000US3983342,160,2021,BD,0
Westerville City,1600000US3983342,160,2022,BD,0
Westerville City,1600000US3983342,160,2023,BD,0
Westerville City,1600000US3983342,160,2024,BD,0
Westerville City,1600000US3983342,160,2025,BD,0
Whitehall City,1600000US3984742,160,1999,BD,0
Whitehall City,1600000US3984742,160,2000,BD,0
Whitehall City,1600000US3984742,160,2001,BD,0
Whitehall City,1600000US3984742,160,2002,BD,0
Whitehall City,1600000US3984742,160,2003,BD,0
Whitehall City,1600000US3984742,160,2004,BD,0
Whitehall City,1600000US3984742,160,2005,BD,0
Whitehall City,1600000US3984742,160,2006,BD,0
Whitehall City,1600000US3984742,160,2007,BD,0
Whitehall City,1600000US3984742,160,2008,BD,0
Whitehall City,1600000US3984742,160,2009,BD,0
Whitehall City,1600000US3984742,160,2010,BD,0
Whitehall City,1600000US3984742,160,2011,BD,0
Whitehall City,1600000US3984742,160,2012,BD,0
Whitehall City,1600000US3984742,160,2013,BD,0
Whitehall City,1600000US3984742,160,2014,BD,0
Whitehall City,1600000US3984742,160,2015,BD,0
Whitehall City,1600000US3984742,160,2016,BD,0
Whitehall City,1600000US3984742,160,2017,BD,0
Whitehall City,1600000US3984742,160,2018,BD,0
Whitehall City,1600000US3984742,160,2019,BD,0
Whitehall City,1600000US3984742,160,2020,BD,0
Whitehall City,1600000US3984742,160,2021,BD,0
Whitehall City,1600000US3984742,160,2022,BD,0
Whitehall City,1600000US3984742,160,2023,BD,0
Whitehall City,1600000US3984742,160,2024,BD,0
